time,signal
3.95,-0.75
3.9528,-0.71
3.9556,-0.695
3.9583,-0.675
3.9611,-0.655
3.9639,-0.645
3.9667,-0.63
3.9694,-0.63
3.9722,-0.625
3.975,-0.595
3.9778,-0.585
3.9806,-0.565
3.9833,-0.545
3.9861,-0.535
3.9889,-0.505
3.9917,-0.475
3.9944,-0.44
3.9972,-0.45
4.0,-0.435
4.0028,-0.445
4.0056,-0.425
4.0083,-0.41
4.0111,-0.4
4.0139,-0.375
4.0167,-0.375
4.0194,-0.345
4.0222,-0.34
4.025,-0.325
4.0278,-0.33
4.0306,-0.335
4.0333,-0.33
4.0361,-0.34
4.0389,-0.355
4.0417,-0.365
4.0444,-0.4
4.0472,-0.425
4.05,-0.45
4.0528,-0.47
4.0556,-0.485
4.0583,-0.505
4.0611,-0.53
4.0639,-0.565
4.0667,-0.575
4.0694,-0.625
4.0722,-0.645
4.075,-0.68
4.0778,-0.7
4.0806,-0.72
4.0833,-0.725
4.0861,-0.74
4.0889,-0.75
4.0917,-0.755
4.0944,-0.77
4.0972,-0.79
4.1,-0.8
4.1028,-0.82
4.1056,-0.835
4.1083,-0.845
4.1111,-0.85
4.1139,-0.875
4.1167,-0.865
4.1194,-0.855
4.1222,-0.85
4.125,-0.85
4.1278,-0.86
4.1306,-0.865
4.1333,-0.875
4.1361,-0.88
4.1389,-0.905
4.1417,-0.885
4.1444,-0.885
4.1472,-0.875
4.15,-0.88
4.1528,-0.88
4.1556,-0.85
4.1583,-0.845
4.1611,-0.85
4.1639,-0.845
4.1667,-0.845
4.1694,-0.845
4.1722,-0.855
4.175,-0.865
4.1778,-0.825
4.1806,-0.83
4.1833,-0.83
4.1861,-0.82
4.1889,-0.81
4.1917,-0.815
4.1944,-0.795
4.1972,-0.8
4.2,-0.805
4.2028,-0.785
4.2056,-0.73
4.2083,-0.64
4.2111,-0.515
4.2139,-0.36
4.2167,-0.195
4.2194,-0.015
4.2222,0.165
4.225,0.35
4.2278,0.555
4.2306,0.78
4.2333,1.0
4.2361,1.24
4.2389,1.455
4.2417,1.655
4.2444,1.835
4.2472,1.965
4.25,2.04
4.2528,2.075
4.2556,2.085
4.2583,2.065
4.2611,2.015
4.2639,1.94
4.2667,1.845
4.2694,1.74
4.2722,1.685
4.275,1.665
4.2778,1.695
4.2806,1.715
4.2833,1.73
4.2861,1.71
4.2889,1.64
4.2917,1.525
4.2944,1.375
4.2972,1.2
4.3,1.0
4.3028,0.77
4.3056,0.47
4.3083,0.115
4.3111,-0.25
4.3139,-0.59
4.3167,-0.84
4.3194,-0.985
4.3222,-1.005
4.325,-0.98
4.3278,-0.96
4.3306,-0.955
4.3333,-0.985
4.3361,-1.03
4.3389,-1.085
4.3417,-1.145
4.3444,-1.19
4.3472,-1.225
4.35,-1.25
4.3528,-1.235
4.3556,-1.24
4.3583,-1.23
4.3611,-1.245
4.3639,-1.265
4.3667,-1.285
4.3694,-1.305
4.3722,-1.325
4.375,-1.34
4.3778,-1.355
4.3806,-1.365
4.3833,-1.375
4.3861,-1.385
4.3889,-1.365
4.3917,-1.375
4.3944,-1.375
4.3972,-1.4
4.4,-1.4
4.4028,-1.425
4.4056,-1.435
4.4083,-1.45
4.4111,-1.445
4.4139,-1.45
4.4167,-1.435
4.4194,-1.435
4.4222,-1.425
4.425,-1.435
4.4278,-1.44
4.4306,-1.45
4.4333,-1.455
4.4361,-1.455
4.4389,-1.455
4.4417,-1.465
4.4444,-1.43
4.4472,-1.43
4.45,-1.425
4.4528,-1.435
4.4556,-1.45
4.4583,-1.485
4.4611,-1.52
4.4639,-1.565
4.4667,-1.59
4.4694,-1.625
4.4722,-1.66
4.475,-1.71
4.4778,-1.76
4.4806,-1.83
4.4833,-1.89
4.4861,-1.96
4.4889,-2.025
4.4917,-2.085
4.4944,-2.14
4.4972,-2.18
4.5,-2.22
4.5028,-2.25
4.5056,-2.275
4.5083,-2.28
4.5111,-2.305
4.5139,-2.31
4.5167,-2.32
4.5194,-2.34
4.5222,-2.31
4.525,-2.305
4.5278,-2.32
4.5306,-2.315
4.5333,-2.305
4.5361,-2.315
4.5389,-2.275
4.5417,-2.28
4.5444,-2.24
4.5472,-2.19
4.55,-2.15
4.5528,-2.085
4.5556,-2.03
4.5583,-1.98
4.5611,-1.945
4.5639,-1.885
4.5667,-1.82
4.5694,-1.78
4.5722,-1.705
4.575,-1.665
4.5778,-1.59
4.5806,-1.535
4.5833,-1.485
4.5861,-1.41
4.5889,-1.355
4.5917,-1.295
4.5944,-1.255
4.5972,-1.23
4.6,-1.21
4.6028,-1.195
4.6056,-1.185
4.6083,-1.16
4.6111,-1.17
4.6139,-1.16
4.6167,-1.14
4.6194,-1.12
4.6222,-1.125
4.625,-1.09
4.6278,-1.085
4.6306,-1.075
4.6333,-1.085
4.6361,-1.08
4.6389,-1.09
4.6417,-1.085
4.6444,-1.09
4.6472,-1.09
4.65,-1.085
4.6528,-1.07
4.6556,-1.055
4.6583,-1.055
4.6611,-1.055
4.6639,-1.05
4.6667,-1.05
4.6694,-1.045
4.6722,-1.055
4.675,-1.06
4.6778,-1.06
4.6806,-1.07
4.6833,-1.05
4.6861,-1.045
4.6889,-1.03
4.6917,-1.035
4.6944,-1.04
4.6972,-1.04
4.7,-1.055
4.7028,-1.055
4.7056,-1.04
4.7083,-1.035
4.7111,-1.03
4.7139,-1.025
4.7167,-1.02
4.7194,-1.005
4.7222,-0.995
4.725,-0.975
4.7278,-0.98
4.7306,-0.98
4.7333,-0.965
4.7361,-0.985
4.7389,-0.995
4.7417,-1.0
4.7444,-0.99
4.7472,-0.99
4.75,-0.98
4.7528,-0.98
4.7556,-0.975
4.7583,-0.965
4.7611,-0.98
4.7639,-0.96
4.7667,-0.97
4.7694,-1.0
4.7722,-0.985
4.775,-0.985
4.7778,-0.98
4.7806,-0.98
4.7833,-0.98
4.7861,-0.955
4.7889,-0.95
4.7917,-0.96
4.7944,-0.94
4.7972,-0.955
4.8,-0.94
4.8028,-0.96
4.8056,-0.97
4.8083,-0.965
4.8111,-0.965
4.8139,-0.96
4.8167,-0.94
4.8194,-0.925
4.8222,-0.93
4.825,-0.935
4.8278,-0.92
4.8306,-0.925
4.8333,-0.92
4.8361,-0.935
4.8389,-0.935
4.8417,-0.945
4.8444,-0.95
4.8472,-0.955
4.85,-0.95
4.8528,-0.945
4.8556,-0.93
4.8583,-0.92
4.8611,-0.9
4.8639,-0.91
4.8667,-0.925
4.8694,-0.935
4.8722,-0.935
4.875,-0.94
4.8778,-0.935
4.8806,-0.93
4.8833,-0.935
4.8861,-0.915
4.8889,-0.91
4.8917,-0.88
4.8944,-0.88
4.8972,-0.885
4.9,-0.915
4.9028,-0.91
4.9056,-0.91
4.9083,-0.91
4.9111,-0.915
4.9139,-0.91
4.9167,-0.9
4.9194,-0.89
4.9222,-0.875
4.925,-0.86
4.9278,-0.865
4.9306,-0.88
4.9333,-0.895
4.9361,-0.885
4.9389,-0.89
4.9417,-0.895
4.9444,-0.885
4.9472,-0.88
4.95,-0.87
4.9528,-0.85
4.9556,-0.855
4.9583,-0.85
4.9611,-0.84
4.9639,-0.85
4.9667,-0.845
4.9694,-0.86
4.9722,-0.865
4.975,-0.885
4.9778,-0.885
4.9806,-0.885
4.9833,-0.885
4.9861,-0.89
4.9889,-0.88
4.9917,-0.89
4.9944,-0.87
4.9972,-0.87
5.0,-0.87
5.0028,-0.885
5.0056,-0.885
5.0083,-0.885
5.0111,-0.87
5.0139,-0.86
5.0167,-0.865
5.0194,-0.85
5.0222,-0.845
5.025,-0.855
5.0278,-0.835
5.0306,-0.84
5.0333,-0.835
5.0361,-0.84
5.0389,-0.845
5.0417,-0.865
5.0444,-0.875
5.0472,-0.89
5.05,-0.88
5.0528,-0.86
5.0556,-0.84
5.0583,-0.83
5.0611,-0.835
5.0639,-0.84
5.0667,-0.83
5.0694,-0.84
5.0722,-0.84
5.075,-0.855
5.0778,-0.86
5.0806,-0.865
5.0833,-0.855
5.0861,-0.84
5.0889,-0.84
5.0917,-0.825
5.0944,-0.82
5.0972,-0.805
5.1,-0.81
5.1028,-0.815
5.1056,-0.815
5.1083,-0.84
5.1111,-0.845
5.1139,-0.84
5.1167,-0.825
5.1194,-0.82
5.1222,-0.815
5.125,-0.8
5.1278,-0.8
5.1306,-0.81
5.1333,-0.82
5.1361,-0.835
5.1389,-0.825
5.1417,-0.83
5.1444,-0.835
5.1472,-0.835
5.15,-0.835
5.1528,-0.81
5.1556,-0.805
5.1583,-0.8
5.1611,-0.8
5.1639,-0.795
5.1667,-0.8
5.1694,-0.815
5.1722,-0.825
5.175,-0.84
5.1778,-0.85
5.1806,-0.825
5.1833,-0.825
5.1861,-0.81
5.1889,-0.815
5.1917,-0.815
5.1944,-0.805
5.1972,-0.81
5.2,-0.805
5.2028,-0.825
5.2056,-0.835
5.2083,-0.835
5.2111,-0.84
5.2139,-0.83
5.2167,-0.84
5.2194,-0.84
5.2222,-0.825
5.225,-0.815
5.2278,-0.8
5.2306,-0.81
5.2333,-0.81
5.2361,-0.815
5.2389,-0.825
5.2417,-0.845
5.2444,-0.835
5.2472,-0.83
5.25,-0.825
5.2528,-0.83
5.2556,-0.815
5.2583,-0.795
5.2611,-0.79
5.2639,-0.785
5.2667,-0.795
5.2694,-0.81
5.2722,-0.81
5.275,-0.82
5.2778,-0.815
5.2806,-0.82
5.2833,-0.825
5.2861,-0.8
5.2889,-0.805
5.2917,-0.795
5.2944,-0.785
5.2972,-0.81
5.3,-0.79
5.3028,-0.79
5.3056,-0.81
5.3083,-0.81
5.3111,-0.82
5.3139,-0.81
5.3167,-0.805
5.3194,-0.795
5.3222,-0.79
5.325,-0.77
5.3278,-0.795
5.3306,-0.785
5.3333,-0.79
5.3361,-0.795
5.3389,-0.785
5.3417,-0.79
5.3444,-0.795
5.3472,-0.785
5.35,-0.78
5.3528,-0.765
5.3556,-0.75
5.3583,-0.74
5.3611,-0.73
5.3639,-0.735
5.3667,-0.735
5.3694,-0.71
5.3722,-0.7
5.375,-0.7
5.3778,-0.68
5.3806,-0.665
5.3833,-0.64
5.3861,-0.625
5.3889,-0.58
5.3917,-0.575
5.3944,-0.54
5.3972,-0.5
5.4,-0.45
5.4028,-0.455
5.4056,-0.45
5.4083,-0.465
5.4111,-0.485
5.4139,-0.465
5.4167,-0.455
5.4194,-0.43
5.4222,-0.43
5.425,-0.415
5.4278,-0.42
5.4306,-0.46
5.4333,-0.5
5.4361,-0.565
5.4389,-0.62
5.4417,-0.68
5.4444,-0.745
5.4472,-0.775
5.45,-0.795
5.4528,-0.795
5.4556,-0.79
5.4583,-0.79
5.4611,-0.785
5.4639,-0.785
5.4667,-0.775
5.4694,-0.8
5.4722,-0.805
5.475,-0.81
5.4778,-0.825
5.4806,-0.82
5.4833,-0.825
5.4861,-0.81
5.4889,-0.795
5.4917,-0.795
5.4944,-0.8
5.4972,-0.79
5.5,-0.79
5.5028,-0.84
5.5056,-0.845
5.5083,-0.855
5.5111,-0.895
5.5139,-0.92
5.5167,-0.9
5.5194,-0.845
5.5222,-0.73
5.525,-0.57
5.5278,-0.33
5.5306,-0.04
5.5333,0.295
5.5361,0.675
5.5389,0.995
5.5417,1.245
5.5444,1.375
5.5472,1.42
5.55,1.36
5.5528,1.225
5.5556,0.95
5.5583,0.555
5.5611,0.055
5.5639,-0.435
5.5667,-0.78
5.5694,-0.94
5.5722,-0.925
5.575,-0.79
5.5778,-0.64
5.5806,-0.56
5.5833,-0.535
5.5861,-0.57
5.5889,-0.625
5.5917,-0.695
5.5944,-0.75
5.5972,-0.78
5.6,-0.78
5.6028,-0.8
5.6056,-0.795
5.6083,-0.79
5.6111,-0.79
5.6139,-0.8
5.6167,-0.82
5.6194,-0.82
5.6222,-0.8
5.625,-0.8
5.6278,-0.81
5.6306,-0.82
5.6333,-0.82
5.6361,-0.83
5.6389,-0.83
5.6417,-0.835
5.6444,-0.835
5.6472,-0.845
5.65,-0.855
5.6528,-0.825
5.6556,-0.83
5.6583,-0.83
5.6611,-0.81
5.6639,-0.835
5.6667,-0.835
5.6694,-0.84
5.6722,-0.855
5.675,-0.855
5.6778,-0.86
5.6806,-0.865
5.6833,-0.855
5.6861,-0.84
5.6889,-0.835
5.6917,-0.815
5.6944,-0.815
5.6972,-0.835
5.7,-0.845
5.7028,-0.855
5.7056,-0.845
5.7083,-0.855
5.7111,-0.855
5.7139,-0.84
5.7167,-0.85
5.7194,-0.825
5.7222,-0.835
5.725,-0.81
5.7278,-0.805
5.7306,-0.805
5.7333,-0.8
5.7361,-0.805
5.7389,-0.8
5.7417,-0.81
5.7444,-0.795
5.7472,-0.78
5.75,-0.785
5.7528,-0.77
5.7556,-0.76
5.7583,-0.74
5.7611,-0.735
5.7639,-0.72
5.7667,-0.72
5.7694,-0.72
5.7722,-0.74
5.775,-0.735
5.7778,-0.74
5.7806,-0.72
5.7833,-0.71
5.7861,-0.675
5.7889,-0.655
5.7917,-0.63
5.7944,-0.61
5.7972,-0.595
5.8,-0.585
5.8028,-0.575
5.8056,-0.575
5.8083,-0.56
5.8111,-0.555
5.8139,-0.535
5.8167,-0.515
5.8194,-0.495
5.8222,-0.48
5.825,-0.46
5.8278,-0.44
5.8306,-0.45
5.8333,-0.445
5.8361,-0.43
5.8389,-0.41
5.8417,-0.425
5.8444,-0.415
5.8472,-0.4
5.85,-0.38
5.8528,-0.365
5.8556,-0.355
5.8583,-0.33
5.8611,-0.31
5.8639,-0.3
5.8667,-0.295
5.8694,-0.315
5.8722,-0.33
5.875,-0.32
5.8778,-0.335
5.8806,-0.345
5.8833,-0.35
5.8861,-0.36
5.8889,-0.365
5.8917,-0.38
5.8944,-0.395
5.8972,-0.405
5.9,-0.435
5.9028,-0.475
5.9056,-0.485
5.9083,-0.52
5.9111,-0.555
5.9139,-0.565
5.9167,-0.595
5.9194,-0.615
5.9222,-0.615
5.925,-0.625
5.9278,-0.615
5.9306,-0.62
5.9333,-0.645
5.9361,-0.66
5.9389,-0.675
5.9417,-0.7
5.9444,-0.705
5.9472,-0.73
5.95,-0.74
5.9528,-0.72
5.9556,-0.715
5.9583,-0.69
5.9611,-0.695
5.9639,-0.695
5.9667,-0.7
5.9694,-0.72
5.9722,-0.735
5.975,-0.73
5.9778,-0.73
5.9806,-0.72
5.9833,-0.71
5.9861,-0.705
5.9889,-0.705
5.9917,-0.71
5.9944,-0.7
5.9972,-0.695
6.0,-0.71
6.0028,-0.715
6.0056,-0.71
6.0083,-0.725
6.0111,-0.725
6.0139,-0.735
6.0167,-0.71
6.0194,-0.705
6.0222,-0.69
6.025,-0.67
6.0278,-0.68
6.0306,-0.69
6.0333,-0.68
6.0361,-0.69
6.0389,-0.7
6.0417,-0.7
6.0444,-0.705
6.0472,-0.7
6.05,-0.7
6.0528,-0.69
6.0556,-0.67
6.0583,-0.67
6.0611,-0.675
6.0639,-0.695
6.0667,-0.685
6.0694,-0.68
6.0722,-0.7
6.075,-0.71
6.0778,-0.725
6.0806,-0.735
6.0833,-0.725
6.0861,-0.705
6.0889,-0.71
6.0917,-0.705
6.0944,-0.71
6.0972,-0.7
6.1,-0.695
6.1028,-0.71
6.1056,-0.75
6.1083,-0.755
6.1111,-0.75
6.1139,-0.77
6.1167,-0.755
6.1194,-0.765
6.1222,-0.75
6.125,-0.745
6.1278,-0.735
6.1306,-0.75
6.1333,-0.76
6.1361,-0.765
6.1389,-0.77
6.1417,-0.77
6.1444,-0.8
6.1472,-0.785
6.15,-0.775
6.1528,-0.775
6.1556,-0.755
6.1583,-0.755
6.1611,-0.77
6.1639,-0.76
6.1667,-0.775
6.1694,-0.775
6.1722,-0.775
6.175,-0.795
6.1778,-0.795
6.1806,-0.795
6.1833,-0.805
6.1861,-0.78
6.1889,-0.79
6.1917,-0.785
6.1944,-0.77
6.1972,-0.77
6.2,-0.775
6.2028,-0.785
6.2056,-0.785
6.2083,-0.805
6.2111,-0.795
6.2139,-0.815
6.2167,-0.805
6.2194,-0.795
6.2222,-0.78
6.225,-0.77
6.2278,-0.755
6.2306,-0.755
6.2333,-0.765
6.2361,-0.775
6.2389,-0.77
6.2417,-0.765
6.2444,-0.745
6.2472,-0.73
6.25,-0.71
6.2528,-0.675
6.2556,-0.66
6.2583,-0.63
6.2611,-0.625
6.2639,-0.6
6.2667,-0.595
6.2694,-0.57
6.2722,-0.54
6.275,-0.51
6.2778,-0.485
6.2806,-0.455
6.2833,-0.47
6.2861,-0.465
6.2889,-0.475
6.2917,-0.48
6.2944,-0.465
6.2972,-0.48
6.3,-0.485
6.3028,-0.51
6.3056,-0.545
6.3083,-0.59
6.3111,-0.655
6.3139,-0.715
6.3167,-0.76
6.3194,-0.8
6.3222,-0.82
6.325,-0.8
6.3278,-0.815
6.3306,-0.815
6.3333,-0.805
6.3361,-0.83
6.3389,-0.835
6.3417,-0.85
6.3444,-0.85
6.3472,-0.87
6.35,-0.865
6.3528,-0.865
6.3556,-0.87
6.3583,-0.84
6.3611,-0.835
6.3639,-0.84
6.3667,-0.845
6.3694,-0.855
6.3722,-0.855
6.375,-0.87
6.3778,-0.845
6.3806,-0.845
6.3833,-0.86
6.3861,-0.85
6.3889,-0.84
6.3917,-0.835
6.3944,-0.82
6.3972,-0.84
6.4,-0.86
6.4028,-0.885
6.4056,-0.94
6.4083,-0.92
6.4111,-0.87
6.4139,-0.765
6.4167,-0.605
6.4194,-0.375
6.4222,-0.04
6.425,0.33
6.4278,0.735
6.4306,1.045
6.4333,1.3
6.4361,1.405
6.4389,1.415
6.4417,1.31
6.4444,1.075
6.4472,0.68
6.45,0.19
6.4528,-0.375
6.4556,-0.785
6.4583,-0.985
6.4611,-0.975
6.4639,-0.86
6.4667,-0.71
6.4694,-0.615
6.4722,-0.595
6.475,-0.59
6.4778,-0.655
6.4806,-0.755
6.4833,-0.79
6.4861,-0.81
6.4889,-0.815
6.4917,-0.82
6.4944,-0.805
6.4972,-0.805
6.5,-0.815
6.5028,-0.825
6.5056,-0.845
6.5083,-0.84
6.5111,-0.84
6.5139,-0.86
6.5167,-0.855
6.5194,-0.85
6.5222,-0.845
6.525,-0.82
6.5278,-0.83
6.5306,-0.835
6.5333,-0.82
6.5361,-0.855
6.5389,-0.855
6.5417,-0.865
6.5444,-0.865
6.5472,-0.86
6.55,-0.855
6.5528,-0.86
6.5556,-0.845
6.5583,-0.82
6.5611,-0.815
6.5639,-0.82
6.5667,-0.83
6.5694,-0.86
6.5722,-0.845
6.575,-0.85
6.5778,-0.845
6.5806,-0.865
6.5833,-0.87
6.5861,-0.84
6.5889,-0.83
6.5917,-0.82
6.5944,-0.82
6.5972,-0.83
6.6,-0.82
6.6028,-0.815
6.6056,-0.81
6.6083,-0.845
6.6111,-0.815
6.6139,-0.825
6.6167,-0.825
6.6194,-0.805
6.6222,-0.775
6.625,-0.755
6.6278,-0.735
6.6306,-0.74
6.6333,-0.735
6.6361,-0.72
6.6389,-0.725
6.6417,-0.715
6.6444,-0.715
6.6472,-0.71
6.65,-0.685
6.6528,-0.675
6.6556,-0.66
6.6583,-0.635
6.6611,-0.615
6.6639,-0.615
6.6667,-0.605
6.6694,-0.58
6.6722,-0.57
6.675,-0.56
6.6778,-0.545
6.6806,-0.53
6.6833,-0.525
6.6861,-0.495
6.6889,-0.46
6.6917,-0.43
6.6944,-0.405
6.6972,-0.39
6.7,-0.375
6.7028,-0.37
6.7056,-0.355
6.7083,-0.36
6.7111,-0.34
6.7139,-0.33
6.7167,-0.325
6.7194,-0.285
6.7222,-0.285
6.725,-0.26
6.7278,-0.245
6.7306,-0.235
6.7333,-0.22
6.7361,-0.23
6.7389,-0.245
6.7417,-0.255
6.7444,-0.27
6.7472,-0.28
6.75,-0.305
6.7528,-0.3
6.7556,-0.3
6.7583,-0.33
6.7611,-0.345
6.7639,-0.38
6.7667,-0.42
6.7694,-0.445
6.7722,-0.48
6.775,-0.52
6.7778,-0.545
6.7806,-0.575
6.7833,-0.595
6.7861,-0.605
6.7889,-0.61
6.7917,-0.64
6.7944,-0.64
6.7972,-0.67
6.8,-0.685
6.8028,-0.7
6.8056,-0.725
6.8083,-0.755
6.8111,-0.775
6.8139,-0.785
6.8167,-0.77
6.8194,-0.79
6.8222,-0.785
6.825,-0.795
6.8278,-0.775
6.8306,-0.795
6.8333,-0.805
6.8361,-0.81
6.8389,-0.81
6.8417,-0.82
6.8444,-0.815
6.8472,-0.83
6.85,-0.825
6.8528,-0.815
6.8556,-0.81
6.8583,-0.79
6.8611,-0.795
6.8639,-0.795
6.8667,-0.8
6.8694,-0.815
6.8722,-0.795
6.875,-0.805
6.8778,-0.805
6.8806,-0.795
6.8833,-0.79
6.8861,-0.775
6.8889,-0.77
6.8917,-0.77
6.8944,-0.745
6.8972,-0.76
6.9,-0.77
6.9028,-0.765
6.9056,-0.765
6.9083,-0.775
6.9111,-0.765
6.9139,-0.705
6.9167,-0.61
6.9194,-0.495
6.9222,-0.34
6.925,-0.165
6.9278,-0.005
6.9306,0.17
6.9333,0.365
6.9361,0.555
6.9389,0.77
6.9417,1.005
6.9444,1.24
6.9472,1.465
6.95,1.67
6.9528,1.855
6.9556,1.99
6.9583,2.085
6.9611,2.135
6.9639,2.145
6.9667,2.13
6.9694,2.1
6.9722,2.065
6.975,1.985
6.9778,1.905
6.9806,1.83
6.9833,1.77
6.9861,1.75
6.9889,1.785
6.9917,1.81
6.9944,1.84
6.9972,1.83
7.0,1.76
7.0028,1.66
7.0056,1.515
7.0083,1.34
7.0111,1.16
7.0139,0.95
7.0167,0.705
7.0194,0.39
7.0222,0.01
7.025,-0.36
7.0278,-0.675
7.0306,-0.85
7.0333,-0.945
7.0361,-0.965
7.0389,-0.955
7.0417,-0.955
7.0444,-0.96
7.0472,-0.985
7.05,-1.03
7.0528,-1.07
7.0556,-1.105
7.0583,-1.155
7.0611,-1.17
7.0639,-1.185
7.0667,-1.205
7.0694,-1.24
7.0722,-1.245
7.075,-1.275
7.0778,-1.305
7.0806,-1.285
7.0833,-1.305
7.0861,-1.295
7.0889,-1.31
7.0917,-1.31
7.0944,-1.305
7.0972,-1.33
7.1,-1.345
7.1028,-1.375
7.1056,-1.38
7.1083,-1.39
7.1111,-1.385
7.1139,-1.395
7.1167,-1.38
7.1194,-1.365
7.1222,-1.37
7.125,-1.35
7.1278,-1.35
7.1306,-1.37
7.1333,-1.385
7.1361,-1.38
7.1389,-1.37
7.1417,-1.39
7.1444,-1.355
7.1472,-1.36
7.15,-1.365
7.1528,-1.39
7.1556,-1.395
7.1583,-1.435
7.1611,-1.46
7.1639,-1.49
7.1667,-1.53
7.1694,-1.575
7.1722,-1.615
7.175,-1.655
7.1778,-1.72
7.1806,-1.785
7.1833,-1.88
7.1861,-1.93
7.1889,-1.985
7.1917,-2.04
7.1944,-2.08
7.1972,-2.125
7.2,-2.15
7.2028,-2.18
7.2056,-2.22
7.2083,-2.24
7.2111,-2.27
7.2139,-2.29
7.2167,-2.315
7.2194,-2.325
7.2222,-2.325
7.225,-2.32
7.2278,-2.32
7.2306,-2.315
7.2333,-2.335
7.2361,-2.325
7.2389,-2.33
7.2417,-2.315
7.2444,-2.29
7.2472,-2.27
7.25,-2.24
7.2528,-2.2
7.2556,-2.165
7.2583,-2.095
7.2611,-2.045
7.2639,-2.0
7.2667,-1.93
7.2694,-1.885
7.2722,-1.83
7.275,-1.775
7.2778,-1.73
7.2806,-1.655
7.2833,-1.595
7.2861,-1.53
7.2889,-1.46
7.2917,-1.405
7.2944,-1.355
7.2972,-1.315
7.3,-1.29
7.3028,-1.245
7.3056,-1.24
7.3083,-1.215
7.3111,-1.19
7.3139,-1.18
7.3167,-1.155
7.3194,-1.14
7.3222,-1.125
7.325,-1.095
7.3278,-1.085
7.3306,-1.08
7.3333,-1.105
7.3361,-1.105
7.3389,-1.125
7.3417,-1.11
7.3444,-1.115
7.3472,-1.1
7.35,-1.11
7.3528,-1.09
7.3556,-1.08
7.3583,-1.08
7.3611,-1.07
7.3639,-1.07
7.3667,-1.085
7.3694,-1.09
7.3722,-1.085
7.375,-1.09
7.3778,-1.09
7.3806,-1.075
7.3833,-1.095
7.3861,-1.08
7.3889,-1.065
7.3917,-1.07
7.3944,-1.035
7.3972,-1.045
7.4,-1.055
7.4028,-1.055
7.4056,-1.07
7.4083,-1.055
7.4111,-1.065
7.4139,-1.06
7.4167,-1.06
7.4194,-1.065
7.4222,-1.035
7.425,-1.03
7.4278,-1.025
7.4306,-1.025
7.4333,-1.015
7.4361,-1.015
7.4389,-1.04
7.4417,-1.03
7.4444,-1.025
7.4472,-1.03
7.45,-1.04
7.4528,-1.025
7.4556,-1.03
7.4583,-1.01
7.4611,-0.995
7.4639,-0.98
7.4667,-0.99
7.4694,-0.99
7.4722,-0.985
7.475,-1.0
7.4778,-1.0
7.4806,-1.005
7.4833,-1.0
7.4861,-0.995
7.4889,-0.99
7.4917,-0.97
7.4944,-0.94
7.4972,-0.955
7.5,-0.965
7.5028,-0.975
7.5056,-0.97
7.5083,-0.97
7.5111,-0.985
7.5139,-0.985
7.5167,-0.995
7.5194,-0.99
7.5222,-0.98
7.525,-0.98
7.5278,-0.965
7.5306,-0.96
7.5333,-0.96
7.5361,-0.965
7.5389,-0.96
7.5417,-0.985
7.5444,-0.98
7.5472,-1.0
7.55,-0.98
7.5528,-0.975
7.5556,-0.975
7.5583,-0.955
7.5611,-0.955
7.5639,-0.955
7.5667,-0.95
7.5694,-0.97
7.5722,-0.965
7.575,-0.98
7.5778,-0.97
7.5806,-0.98
7.5833,-0.97
7.5861,-0.955
7.5889,-0.955
7.5917,-0.93
7.5944,-0.935
7.5972,-0.925
7.6,-0.93
7.6028,-0.945
7.6056,-0.935
7.6083,-0.96
7.6111,-0.965
7.6139,-0.975
7.6167,-0.965
7.6194,-0.955
7.6222,-0.945
7.625,-0.935
7.6278,-0.925
7.6306,-0.935
7.6333,-0.925
7.6361,-0.935
7.6389,-0.945
7.6417,-0.95
7.6444,-0.95
7.6472,-0.985
7.65,-0.96
7.6528,-0.94
7.6556,-0.945
7.6583,-0.925
7.6611,-0.925
7.6639,-0.92
7.6667,-0.93
7.6694,-0.935
7.6722,-0.94
7.675,-0.945
7.6778,-0.94
7.6806,-0.94
7.6833,-0.935
7.6861,-0.93
7.6889,-0.91
7.6917,-0.915
7.6944,-0.895
7.6972,-0.9
7.7,-0.905
7.7028,-0.92
7.7056,-0.94
7.7083,-0.935
7.7111,-0.925
7.7139,-0.93
7.7167,-0.935
7.7194,-0.915
7.7222,-0.905
7.725,-0.905
7.7278,-0.905
7.7306,-0.9
7.7333,-0.89
7.7361,-0.9
7.7389,-0.905
7.7417,-0.915
7.7444,-0.92
7.7472,-0.93
7.75,-0.925
7.7528,-0.915
7.7556,-0.935
7.7583,-0.895
7.7611,-0.905
7.7639,-0.91
7.7667,-0.91
7.7694,-0.905
7.7722,-0.9
7.775,-0.91
7.7778,-0.91
7.7806,-0.915
7.7833,-0.91
7.7861,-0.905
7.7889,-0.92
7.7917,-0.895
7.7944,-0.89
7.7972,-0.89
7.8,-0.89
7.8028,-0.9
7.8056,-0.9
7.8083,-0.89
7.8111,-0.905
7.8139,-0.905
7.8167,-0.91
7.8194,-0.905
7.8222,-0.9
7.825,-0.9
7.8278,-0.885
7.8306,-0.88
7.8333,-0.89
7.8361,-0.89
7.8389,-0.895
7.8417,-0.895
7.8444,-0.905
7.8472,-0.9
7.85,-0.89
7.8528,-0.91
7.8556,-0.885
7.8583,-0.89
7.8611,-0.885
7.8639,-0.88
7.8667,-0.885
7.8694,-0.885
7.8722,-0.865
7.875,-0.88
7.8778,-0.88
7.8806,-0.89
7.8833,-0.89
7.8861,-0.875
7.8889,-0.88
7.8917,-0.86
7.8944,-0.86
7.8972,-0.86
7.9,-0.87
7.9028,-0.87
