time,signal
4.0889,-0.69
4.0917,-0.66
4.0944,-0.655
4.0972,-0.655
4.1,-0.645
4.1028,-0.62
4.1056,-0.585
4.1083,-0.555
4.1111,-0.525
4.1139,-0.5
4.1167,-0.46
4.1194,-0.4
4.1222,-0.345
4.125,-0.305
4.1278,-0.275
4.1306,-0.24
4.1333,-0.215
4.1361,-0.175
4.1389,-0.125
4.1417,-0.09
4.1444,-0.075
4.1472,-0.06
4.15,-0.025
4.1528,0.005
4.1556,0.035
4.1583,0.06
4.1611,0.06
4.1639,0.065
4.1667,0.08
4.1694,0.11
4.1722,0.14
4.175,0.15
4.1778,0.165
4.1806,0.185
4.1833,0.185
4.1861,0.21
4.1889,0.225
4.1917,0.255
4.1944,0.25
4.1972,0.255
4.2,0.26
4.2028,0.27
4.2056,0.3
4.2083,0.31
4.2111,0.315
4.2139,0.315
4.2167,0.315
4.2194,0.335
4.2222,0.35
4.225,0.35
4.2278,0.345
4.2306,0.345
4.2333,0.345
4.2361,0.355
4.2389,0.365
4.2417,0.375
4.2444,0.36
4.2472,0.355
4.25,0.365
4.2528,0.385
4.2556,0.4
4.2583,0.4
4.2611,0.41
4.2639,0.41
4.2667,0.41
4.2694,0.425
4.2722,0.45
4.275,0.475
4.2778,0.47
4.2806,0.49
4.2833,0.49
4.2861,0.535
4.2889,0.56
4.2917,0.58
4.2944,0.575
4.2972,0.585
4.3,0.595
4.3028,0.595
4.3056,0.595
4.3083,0.56
4.3111,0.53
4.3139,0.48
4.3167,0.415
4.3194,0.375
4.3222,0.345
4.325,0.295
4.3278,0.21
4.3306,0.15
4.3333,0.065
4.3361,-0.015
4.3389,-0.09
4.3417,-0.16
4.3444,-0.23
4.3472,-0.28
4.35,-0.32
4.3528,-0.39
4.3556,-0.445
4.3583,-0.51
4.3611,-0.575
4.3639,-0.615
4.3667,-0.655
4.3694,-0.68
4.3722,-0.68
4.375,-0.73
4.3778,-0.765
4.3806,-0.795
4.3833,-0.825
4.3861,-0.81
4.3889,-0.8
4.3917,-0.785
4.3944,-0.785
4.3972,-0.795
4.4,-0.785
4.4028,-0.765
4.4056,-0.75
4.4083,-0.755
4.4111,-0.755
4.4139,-0.75
4.4167,-0.725
4.4194,-0.69
4.4222,-0.65
4.425,-0.645
4.4278,-0.62
4.4306,-0.61
4.4333,-0.58
4.4361,-0.54
4.4389,-0.52
4.4417,-0.53
4.4444,-0.555
4.4472,-0.57
4.45,-0.56
4.4528,-0.53
4.4556,-0.495
4.4583,-0.48
4.4611,-0.47
4.4639,-0.455
4.4667,-0.445
4.4694,-0.405
4.4722,-0.365
4.475,-0.36
4.4778,-0.355
4.4806,-0.345
4.4833,-0.35
4.4861,-0.325
4.4889,-0.31
4.4917,-0.295
4.4944,-0.3
4.4972,-0.31
4.5,-0.285
4.5028,-0.27
4.5056,-0.235
4.5083,-0.23
4.5111,-0.22
4.5139,-0.215
4.5167,-0.2
4.5194,-0.18
4.5222,-0.155
4.525,-0.14
4.5278,-0.14
4.5306,-0.125
4.5333,-0.135
4.5361,-0.12
4.5389,-0.09
4.5417,-0.075
4.5444,-0.075
4.5472,-0.045
4.55,-0.03
4.5528,0.005
4.5556,0.035
4.5583,0.055
4.5611,0.07
4.5639,0.09
4.5667,0.105
4.5694,0.135
4.5722,0.165
4.575,0.185
4.5778,0.19
4.5806,0.175
4.5833,0.2
4.5861,0.205
4.5889,0.235
4.5917,0.24
4.5944,0.23
4.5972,0.22
4.6,0.225
4.6028,0.235
4.6056,0.255
4.6083,0.275
4.6111,0.285
4.6139,0.285
4.6167,0.305
4.6194,0.32
4.6222,0.36
4.625,0.365
4.6278,0.375
4.6306,0.385
4.6333,0.4
4.6361,0.42
4.6389,0.435
4.6417,0.42
4.6444,0.41
4.6472,0.425
4.65,0.415
4.6528,0.45
4.6556,0.475
4.6583,0.505
4.6611,0.51
4.6639,0.53
4.6667,0.535
4.6694,0.555
4.6722,0.59
4.675,0.6
4.6778,0.585
4.6806,0.535
4.6833,0.51
4.6861,0.455
4.6889,0.46
4.6917,0.41
4.6944,0.335
4.6972,0.215
4.7,0.095
4.7028,0.015
4.7056,-0.055
4.7083,-0.125
4.7111,-0.205
4.7139,-0.295
4.7167,-0.37
4.7194,-0.405
4.7222,-0.43
4.725,-0.45
4.7278,-0.48
4.7306,-0.515
4.7333,-0.555
4.7361,-0.585
4.7389,-0.6
4.7417,-0.64
4.7444,-0.655
4.7472,-0.635
4.75,-0.63
4.7528,-0.635
4.7556,-0.63
4.7583,-0.635
4.7611,-0.625
4.7639,-0.62
4.7667,-0.625
4.7694,-0.605
4.7722,-0.595
4.775,-0.575
4.7778,-0.57
4.7806,-0.555
4.7833,-0.53
4.7861,-0.485
4.7889,-0.45
4.7917,-0.42
4.7944,-0.4
4.7972,-0.38
4.8,-0.39
4.8028,-0.39
4.8056,-0.38
4.8083,-0.4
4.8111,-0.435
4.8139,-0.47
4.8167,-0.505
4.8194,-0.495
4.8222,-0.475
4.825,-0.465
4.8278,-0.47
4.8306,-0.475
4.8333,-0.485
4.8361,-0.46
4.8389,-0.43
4.8417,-0.435
4.8444,-0.44
4.8472,-0.445
4.85,-0.445
4.8528,-0.425
4.8556,-0.415
4.8583,-0.41
4.8611,-0.415
4.8639,-0.415
4.8667,-0.41
4.8694,-0.39
4.8722,-0.38
4.875,-0.38
4.8778,-0.4
4.8806,-0.415
4.8833,-0.4
4.8861,-0.4
4.8889,-0.38
4.8917,-0.38
4.8944,-0.39
4.8972,-0.4
4.9,-0.4
4.9028,-0.385
4.9056,-0.37
4.9083,-0.365
4.9111,-0.365
4.9139,-0.385
4.9167,-0.37
4.9194,-0.355
4.9222,-0.33
4.925,-0.345
4.9278,-0.345
4.9306,-0.345
4.9333,-0.335
4.9361,-0.315
4.9389,-0.3
4.9417,-0.315
4.9444,-0.32
4.9472,-0.33
4.95,-0.32
4.9528,-0.295
4.9556,-0.285
4.9583,-0.285
4.9611,-0.275
4.9639,-0.28
4.9667,-0.285
4.9694,-0.27
4.9722,-0.255
4.975,-0.275
4.9778,-0.28
4.9806,-0.295
4.9833,-0.29
4.9861,-0.28
4.9889,-0.25
4.9917,-0.245
4.9944,-0.24
4.9972,-0.235
5.0,-0.21
5.0028,-0.19
5.0056,-0.15
5.0083,-0.145
5.0111,-0.145
5.0139,-0.14
5.0167,-0.135
5.0194,-0.135
5.0222,-0.105
5.025,-0.075
5.0278,-0.04
5.0306,0.01
5.0333,0.05
5.0361,0.105
5.0389,0.16
5.0417,0.195
5.0444,0.205
5.0472,0.17
5.05,0.085
5.0528,0.025
5.0556,0.015
5.0583,0.01
5.0611,-0.005
5.0639,-0.04
5.0667,-0.04
5.0694,-0.03
5.0722,-0.025
5.075,-0.045
5.0778,-0.085
5.0806,-0.135
5.0833,-0.16
5.0861,-0.195
5.0889,-0.2
5.0917,-0.22
5.0944,-0.235
5.0972,-0.26
5.1,-0.3
5.1028,-0.325
5.1056,-0.315
5.1083,-0.3
5.1111,-0.285
5.1139,-0.25
5.1167,-0.215
5.1194,-0.17
5.1222,-0.12
5.125,-0.1
5.1278,-0.07
5.1306,-0.045
5.1333,-0.025
5.1361,0.015
5.1389,0.045
5.1417,0.05
5.1444,0.05
5.1472,0.02
5.15,-0.025
5.1528,-0.075
5.1556,-0.1
5.1583,-0.14
5.1611,-0.165
5.1639,-0.185
5.1667,-0.17
5.1694,-0.15
5.1722,-0.135
5.175,-0.145
5.1778,-0.14
5.1806,-0.155
5.1833,-0.145
5.1861,-0.12
5.1889,-0.11
5.1917,-0.09
5.1944,-0.1
5.1972,-0.09
5.2,-0.085
5.2028,-0.075
5.2056,-0.065
5.2083,-0.065
5.2111,-0.07
5.2139,-0.085
5.2167,-0.075
5.2194,-0.065
5.2222,-0.065
5.225,-0.065
5.2278,-0.065
5.2306,-0.075
5.2333,-0.075
5.2361,-0.07
5.2389,-0.05
5.2417,-0.035
5.2444,-0.03
5.2472,-0.04
5.25,-0.04
5.2528,-0.015
5.2556,0.005
5.2583,0.01
5.2611,0.015
5.2639,0.0
5.2667,0.01
5.2694,0.025
5.2722,0.045
5.275,0.045
5.2778,0.045
5.2806,0.055
5.2833,0.045
5.2861,0.055
5.2889,0.065
5.2917,0.07
5.2944,0.045
5.2972,0.045
5.3,0.05
5.3028,0.07
5.3056,0.085
5.3083,0.085
5.3111,0.08
5.3139,0.07
5.3167,0.075
5.3194,0.09
5.3222,0.115
5.325,0.1
5.3278,0.1
5.3306,0.085
5.3333,0.08
5.3361,0.075
5.3389,0.09
5.3417,0.085
5.3444,0.07
5.3472,0.06
5.35,0.045
5.3528,0.04
5.3556,0.035
5.3583,0.02
5.3611,0.01
5.3639,-0.005
5.3667,-0.025
5.3694,-0.035
5.3722,-0.04
5.375,-0.06
5.3778,-0.075
5.3806,-0.12
5.3833,-0.14
5.3861,-0.125
5.3889,-0.12
5.3917,-0.15
5.3944,-0.22
5.3972,-0.31
5.4,-0.375
5.4028,-0.42
5.4056,-0.445
5.4083,-0.47
5.4111,-0.505
5.4139,-0.55
5.4167,-0.6
5.4194,-0.645
5.4222,-0.685
5.425,-0.74
5.4278,-0.79
5.4306,-0.87
5.4333,-0.92
5.4361,-0.945
5.4389,-0.935
5.4417,-0.94
5.4444,-0.92
5.4472,-0.9
5.45,-0.85
5.4528,-0.825
5.4556,-0.8
5.4583,-0.76
5.4611,-0.715
5.4639,-0.695
5.4667,-0.655
5.4694,-0.625
5.4722,-0.59
5.475,-0.56
5.4778,-0.515
5.4806,-0.47
5.4833,-0.46
5.4861,-0.43
5.4889,-0.4
5.4917,-0.335
5.4944,-0.275
5.4972,-0.185
5.5,-0.105
5.5028,-0.02
5.5056,0.045
5.5083,0.095
5.5111,0.12
5.5139,0.14
5.5167,0.16
5.5194,0.16
5.5222,0.145
5.525,0.14
5.5278,0.115
5.5306,0.12
5.5333,0.135
5.5361,0.145
5.5389,0.17
5.5417,0.18
5.5444,0.175
5.5472,0.155
5.55,0.16
5.5528,0.185
5.5556,0.21
5.5583,0.215
5.5611,0.195
5.5639,0.18
5.5667,0.175
5.5694,0.195
5.5722,0.205
5.575,0.215
5.5778,0.2
5.5806,0.185
5.5833,0.19
5.5861,0.2
5.5889,0.215
5.5917,0.21
5.5944,0.195
5.5972,0.18
5.6,0.2
5.6028,0.21
5.6056,0.225
5.6083,0.225
5.6111,0.22
5.6139,0.215
5.6167,0.215
5.6194,0.245
5.6222,0.265
5.625,0.27
5.6278,0.25
5.6306,0.255
5.6333,0.265
5.6361,0.275
5.6389,0.29
5.6417,0.28
5.6444,0.26
5.6472,0.27
5.65,0.275
5.6528,0.29
5.6556,0.31
5.6583,0.295
5.6611,0.28
5.6639,0.27
5.6667,0.275
5.6694,0.285
5.6722,0.33
5.675,0.325
5.6778,0.3
5.6806,0.265
5.6833,0.25
5.6861,0.275
5.6889,0.3
5.6917,0.28
5.6944,0.27
5.6972,0.24
5.7,0.22
5.7028,0.21
5.7056,0.215
5.7083,0.21
5.7111,0.19
5.7139,0.175
5.7167,0.16
5.7194,0.15
5.7222,0.15
5.725,0.12
5.7278,0.09
5.7306,0.07
5.7333,0.045
5.7361,0.035
5.7389,0.01
5.7417,0.015
5.7444,0.005
5.7472,-0.01
5.75,-0.04
5.7528,-0.06
5.7556,-0.06
5.7583,-0.09
5.7611,-0.12
5.7639,-0.16
5.7667,-0.2
5.7694,-0.245
5.7722,-0.26
5.775,-0.27
5.7778,-0.29
5.7806,-0.3
5.7833,-0.3
5.7861,-0.305
5.7889,-0.305
5.7917,-0.335
5.7944,-0.39
5.7972,-0.455
5.8,-0.52
5.8028,-0.58
5.8056,-0.64
5.8083,-0.68
5.8111,-0.67
5.8139,-0.685
5.8167,-0.69
5.8194,-0.68
5.8222,-0.68
5.825,-0.675
5.8278,-0.69
5.8306,-0.7
5.8333,-0.68
5.8361,-0.66
5.8389,-0.69
5.8417,-0.745
5.8444,-0.76
5.8472,-0.755
5.85,-0.71
5.8528,-0.685
5.8556,-0.665
5.8583,-0.65
5.8611,-0.635
5.8639,-0.605
5.8667,-0.535
5.8694,-0.46
5.8722,-0.41
5.875,-0.385
5.8778,-0.35
5.8806,-0.31
5.8833,-0.24
5.8861,-0.125
5.8889,-0.015
5.8917,0.055
5.8944,0.085
5.8972,0.095
5.9,0.11
5.9028,0.135
5.9056,0.17
5.9083,0.195
5.9111,0.2
5.9139,0.19
5.9167,0.205
5.9194,0.22
5.9222,0.26
5.925,0.28
5.9278,0.285
5.9306,0.29
5.9333,0.3
5.9361,0.33
5.9389,0.345
5.9417,0.34
5.9444,0.325
5.9472,0.3
5.95,0.31
5.9528,0.33
5.9556,0.365
5.9583,0.36
5.9611,0.36
5.9639,0.345
5.9667,0.375
5.9694,0.405
5.9722,0.425
5.975,0.425
5.9778,0.415
5.9806,0.405
5.9833,0.4
5.9861,0.415
5.9889,0.44
5.9917,0.42
5.9944,0.42
5.9972,0.43
6.0,0.43
6.0028,0.43
6.0056,0.455
6.0083,0.465
6.0111,0.46
6.0139,0.465
6.0167,0.46
6.0194,0.46
6.0222,0.455
6.025,0.44
6.0278,0.41
6.0306,0.39
6.0333,0.38
6.0361,0.375
6.0389,0.385
6.0417,0.365
6.0444,0.36
6.0472,0.36
6.05,0.365
6.0528,0.36
6.0556,0.37
6.0583,0.33
6.0611,0.28
6.0639,0.25
6.0667,0.245
6.0694,0.26
6.0722,0.25
6.075,0.215
6.0778,0.195
6.0806,0.185
6.0833,0.22
6.0861,0.235
6.0889,0.225
6.0917,0.16
6.0944,0.105
6.0972,0.07
6.1,0.015
6.1028,-0.02
6.1056,-0.055
6.1083,-0.075
6.1111,-0.09
6.1139,-0.125
6.1167,-0.145
6.1194,-0.155
6.1222,-0.165
6.125,-0.175
6.1278,-0.225
6.1306,-0.265
6.1333,-0.315
6.1361,-0.38
6.1389,-0.44
6.1417,-0.5
6.1444,-0.53
6.1472,-0.545
6.15,-0.535
6.1528,-0.52
6.1556,-0.515
6.1583,-0.535
6.1611,-0.555
6.1639,-0.58
6.1667,-0.57
6.1694,-0.57
6.1722,-0.585
6.175,-0.62
6.1778,-0.665
6.1806,-0.695
6.1833,-0.735
6.1861,-0.76
6.1889,-0.77
6.1917,-0.785
6.1944,-0.81
6.1972,-0.825
6.2,-0.835
6.2028,-0.82
6.2056,-0.8
6.2083,-0.785
6.2111,-0.78
6.2139,-0.77
6.2167,-0.75
6.2194,-0.7
6.2222,-0.655
6.225,-0.625
6.2278,-0.615
6.2306,-0.605
6.2333,-0.57
6.2361,-0.525
6.2389,-0.455
6.2417,-0.405
6.2444,-0.36
6.2472,-0.325
6.25,-0.28
6.2528,-0.25
6.2556,-0.205
6.2583,-0.18
6.2611,-0.145
6.2639,-0.07
6.2667,0.005
6.2694,0.075
6.2722,0.135
6.275,0.18
6.2778,0.21
6.2806,0.23
6.2833,0.3
6.2861,0.355
6.2889,0.425
6.2917,0.44
6.2944,0.455
6.2972,0.47
6.3,0.5
6.3028,0.515
6.3056,0.54
6.3083,0.545
6.3111,0.55
6.3139,0.56
6.3167,0.58
6.3194,0.6
6.3222,0.625
6.325,0.625
6.3278,0.61
6.3306,0.6
6.3333,0.62
6.3361,0.635
6.3389,0.635
6.3417,0.63
6.3444,0.62
6.3472,0.61
6.35,0.61
6.3528,0.615
6.3556,0.595
6.3583,0.575
6.3611,0.545
6.3639,0.53
6.3667,0.525
6.3694,0.53
6.3722,0.54
6.375,0.54
6.3778,0.515
6.3806,0.49
6.3833,0.47
6.3861,0.47
6.3889,0.475
6.3917,0.455
6.3944,0.435
6.3972,0.405
6.4,0.38
6.4028,0.385
6.4056,0.38
6.4083,0.38
6.4111,0.37
6.4139,0.375
6.4167,0.38
6.4194,0.42
6.4222,0.455
6.425,0.445
6.4278,0.38
6.4306,0.3
6.4333,0.23
6.4361,0.185
6.4389,0.18
6.4417,0.125
6.4444,0.1
6.4472,0.075
6.45,0.06
6.4528,0.025
6.4556,0.01
6.4583,-0.035
6.4611,-0.065
6.4639,-0.12
6.4667,-0.185
6.4694,-0.245
6.4722,-0.29
6.475,-0.325
6.4778,-0.345
6.4806,-0.36
6.4833,-0.36
6.4861,-0.37
6.4889,-0.395
6.4917,-0.435
6.4944,-0.48
6.4972,-0.52
6.5,-0.545
6.5028,-0.56
6.5056,-0.56
6.5083,-0.585
6.5111,-0.6
6.5139,-0.645
6.5167,-0.665
6.5194,-0.675
6.5222,-0.66
6.525,-0.66
6.5278,-0.665
6.5306,-0.65
6.5333,-0.645
6.5361,-0.635
6.5389,-0.62
6.5417,-0.625
6.5444,-0.635
6.5472,-0.65
6.55,-0.64
6.5528,-0.64
6.5556,-0.65
6.5583,-0.66
6.5611,-0.66
6.5639,-0.64
6.5667,-0.635
6.5694,-0.625
6.5722,-0.595
6.575,-0.59
6.5778,-0.585
6.5806,-0.58
6.5833,-0.54
6.5861,-0.51
6.5889,-0.46
6.5917,-0.435
6.5944,-0.405
6.5972,-0.36
6.6,-0.325
6.6028,-0.27
6.6056,-0.195
6.6083,-0.155
6.6111,-0.095
6.6139,-0.06
6.6167,-0.015
6.6194,0.05
6.6222,0.11
6.625,0.175
6.6278,0.225
6.6306,0.28
6.6333,0.335
6.6361,0.37
6.6389,0.415
6.6417,0.44
6.6444,0.46
6.6472,0.48
6.65,0.49
6.6528,0.52
6.6556,0.555
6.6583,0.57
6.6611,0.59
6.6639,0.595
6.6667,0.61
6.6694,0.615
6.6722,0.62
6.675,0.605
6.6778,0.59
6.6806,0.565
6.6833,0.56
6.6861,0.555
6.6889,0.55
6.6917,0.52
6.6944,0.49
6.6972,0.445
6.7,0.435
6.7028,0.44
6.7056,0.435
6.7083,0.435
6.7111,0.405
6.7139,0.39
6.7167,0.37
6.7194,0.36
6.7222,0.355
6.725,0.325
6.7278,0.295
6.7306,0.27
6.7333,0.255
6.7361,0.24
6.7389,0.245
6.7417,0.24
6.7444,0.24
6.7472,0.26
6.75,0.275
6.7528,0.315
6.7556,0.345
6.7583,0.35
6.7611,0.315
6.7639,0.275
6.7667,0.23
6.7694,0.215
6.7722,0.18
6.775,0.135
6.7778,0.105
6.7806,0.07
6.7833,0.04
6.7861,0.035
6.7889,0.06
6.7917,0.075
6.7944,0.055
6.7972,0.045
6.8,0.03
6.8028,0.035
6.8056,0.0
6.8083,-0.05
6.8111,-0.135
6.8139,-0.205
6.8167,-0.275
6.8194,-0.305
6.8222,-0.32
6.825,-0.325
6.8278,-0.34
6.8306,-0.375
6.8333,-0.415
6.8361,-0.46
6.8389,-0.49
6.8417,-0.51
6.8444,-0.535
6.8472,-0.55
6.85,-0.555
6.8528,-0.545
6.8556,-0.545
6.8583,-0.555
6.8611,-0.555
6.8639,-0.555
6.8667,-0.555
6.8694,-0.57
6.8722,-0.615
6.875,-0.655
6.8778,-0.72
6.8806,-0.74
6.8833,-0.725
6.8861,-0.705
6.8889,-0.7
6.8917,-0.7
6.8944,-0.71
6.8972,-0.715
6.9,-0.695
6.9028,-0.675
6.9056,-0.66
6.9083,-0.66
6.9111,-0.645
6.9139,-0.64
6.9167,-0.62
6.9194,-0.565
6.9222,-0.505
6.925,-0.47
6.9278,-0.43
6.9306,-0.365
6.9333,-0.325
6.9361,-0.27
6.9389,-0.225
6.9417,-0.175
6.9444,-0.155
6.9472,-0.13
6.95,-0.105
6.9528,-0.035
6.9556,0.015
6.9583,0.055
6.9611,0.1
6.9639,0.135
6.9667,0.18
6.9694,0.235
6.9722,0.27
6.975,0.32
6.9778,0.33
6.9806,0.355
6.9833,0.385
6.9861,0.43
6.9889,0.465
6.9917,0.48
6.9944,0.48
6.9972,0.48
7.0,0.48
7.0028,0.505
7.0056,0.52
7.0083,0.525
7.0111,0.515
7.0139,0.495
7.0167,0.49
7.0194,0.47
7.0222,0.46
7.025,0.425
7.0278,0.385
7.0306,0.37
7.0333,0.355
7.0361,0.355
7.0389,0.375
7.0417,0.37
7.0444,0.34
7.0472,0.33
7.05,0.315
7.0528,0.28
7.0556,0.275
7.0583,0.235
7.0611,0.19
7.0639,0.17
7.0667,0.17
7.0694,0.165
7.0722,0.18
7.075,0.185
7.0778,0.2
7.0806,0.225
7.0833,0.26
7.0861,0.265
7.0889,0.22
7.0917,0.15
7.0944,0.105
7.0972,0.07
7.1,0.05
7.1028,0.03
7.1056,0.01
7.1083,0.0
7.1111,-0.02
7.1139,-0.04
7.1167,-0.03
7.1194,-0.015
7.1222,-0.005
7.125,0.0
7.1278,-0.025
7.1306,-0.075
7.1333,-0.12
7.1361,-0.175
7.1389,-0.21
7.1417,-0.255
7.1444,-0.285
7.1472,-0.29
7.15,-0.285
7.1528,-0.295
7.1556,-0.325
7.1583,-0.36
7.1611,-0.4
7.1639,-0.44
7.1667,-0.455
7.1694,-0.465
7.1722,-0.47
7.175,-0.47
7.1778,-0.475
7.1806,-0.5
7.1833,-0.5
7.1861,-0.515
7.1889,-0.545
7.1917,-0.6
7.1944,-0.645
7.1972,-0.685
7.2,-0.685
7.2028,-0.695
7.2056,-0.69
7.2083,-0.71
7.2111,-0.715
7.2139,-0.72
7.2167,-0.705
7.2194,-0.695
7.2222,-0.665
7.225,-0.645
7.2278,-0.64
7.2306,-0.615
7.2333,-0.565
7.2361,-0.52
7.2389,-0.485
7.2417,-0.45
7.2444,-0.43
7.2472,-0.395
7.25,-0.36
7.2528,-0.29
7.2556,-0.245
7.2583,-0.21
7.2611,-0.205
7.2639,-0.18
7.2667,-0.15
7.2694,-0.1
7.2722,-0.055
7.275,-0.025
7.2778,-0.005
7.2806,0.01
7.2833,0.035
7.2861,0.075
7.2889,0.11
7.2917,0.145
7.2944,0.165
7.2972,0.185
7.3,0.22
7.3028,0.265
7.3056,0.295
7.3083,0.33
7.3111,0.355
7.3139,0.37
7.3167,0.4
7.3194,0.425
7.3222,0.455
7.325,0.46
7.3278,0.485
7.3306,0.49
7.3333,0.51
7.3361,0.525
7.3389,0.535
7.3417,0.54
7.3444,0.535
7.3472,0.51
7.35,0.5
7.3528,0.49
7.3556,0.47
7.3583,0.445
7.3611,0.42
7.3639,0.395
7.3667,0.37
7.3694,0.375
7.3722,0.36
7.375,0.34
7.3778,0.315
7.3806,0.285
7.3833,0.25
7.3861,0.24
7.3889,0.22
7.3917,0.185
7.3944,0.155
7.3972,0.125
7.4,0.14
7.4028,0.14
7.4056,0.155
7.4083,0.16
7.4111,0.17
7.4139,0.185
7.4167,0.195
7.4194,0.17
7.4222,0.135
7.425,0.085
7.4278,0.05
7.4306,0.025
7.4333,0.025
7.4361,0.02
7.4389,0.02
7.4417,0.0
7.4444,-0.045
7.4472,-0.045
7.45,-0.05
7.4528,-0.05
7.4556,-0.075
7.4583,-0.11
7.4611,-0.145
7.4639,-0.195
7.4667,-0.23
7.4694,-0.235
7.4722,-0.225
7.475,-0.215
7.4778,-0.215
7.4806,-0.23
7.4833,-0.26
7.4861,-0.265
7.4889,-0.26
7.4917,-0.29
7.4944,-0.335
7.4972,-0.39
7.5,-0.455
7.5028,-0.525
7.5056,-0.58
7.5083,-0.62
7.5111,-0.65
7.5139,-0.685
7.5167,-0.69
7.5194,-0.685
7.5222,-0.695
7.525,-0.715
7.5278,-0.74
7.5306,-0.75
7.5333,-0.75
7.5361,-0.725
7.5389,-0.68
7.5417,-0.66
7.5444,-0.655
7.5472,-0.64
7.55,-0.605
7.5528,-0.59
7.5556,-0.545
7.5583,-0.52
7.5611,-0.485
7.5639,-0.46
7.5667,-0.43
7.5694,-0.375
7.5722,-0.335
7.575,-0.325
7.5778,-0.285
7.5806,-0.255
7.5833,-0.205
7.5861,-0.13
7.5889,-0.07
7.5917,-0.035
7.5944,-0.025
7.5972,0.01
7.6,0.05
7.6028,0.09
7.6056,0.125
7.6083,0.15
7.6111,0.145
7.6139,0.145
7.6167,0.165
7.6194,0.215
7.6222,0.235
7.625,0.26
7.6278,0.275
7.6306,0.295
7.6333,0.315
7.6361,0.345
7.6389,0.375
7.6417,0.4
7.6444,0.395
7.6472,0.42
7.65,0.425
7.6528,0.455
7.6556,0.465
7.6583,0.47
7.6611,0.47
7.6639,0.45
7.6667,0.465
7.6694,0.48
7.6722,0.485
7.675,0.475
7.6778,0.45
7.6806,0.44
7.6833,0.44
7.6861,0.45
7.6889,0.445
7.6917,0.43
7.6944,0.43
7.6972,0.415
7.7,0.395
7.7028,0.385
7.7056,0.36
7.7083,0.335
7.7111,0.29
7.7139,0.275
7.7167,0.24
7.7194,0.23
7.7222,0.195
7.725,0.19
7.7278,0.16
7.7306,0.155
7.7333,0.16
7.7361,0.17
7.7389,0.205
7.7417,0.235
7.7444,0.235
7.7472,0.2
7.75,0.18
7.7528,0.15
7.7556,0.145
7.7583,0.12
7.7611,0.105
7.7639,0.085
7.7667,0.075
7.7694,0.055
7.7722,0.075
7.775,0.07
7.7778,0.06
7.7806,0.04
7.7833,0.03
7.7861,-0.01
7.7889,-0.05
7.7917,-0.095
7.7944,-0.16
7.7972,-0.23
7.8,-0.29
7.8028,-0.355
7.8056,-0.415
7.8083,-0.475
7.8111,-0.535
7.8139,-0.595
7.8167,-0.655
7.8194,-0.725
7.8222,-0.8
7.825,-0.84
7.8278,-0.855
7.8306,-0.855
7.8333,-0.86
7.8361,-0.835
7.8389,-0.79
7.8417,-0.775
7.8444,-0.75
7.8472,-0.74
7.85,-0.69
7.8528,-0.645
7.8556,-0.61
7.8583,-0.575
7.8611,-0.53
7.8639,-0.5
7.8667,-0.49
7.8694,-0.48
7.8722,-0.45
7.875,-0.415
7.8778,-0.39
7.8806,-0.35
7.8833,-0.31
7.8861,-0.27
7.8889,-0.22
7.8917,-0.19
7.8944,-0.165
7.8972,-0.15
7.9,-0.135
7.9028,-0.095
7.9056,-0.055
7.9083,-0.025
7.9111,0.015
7.9139,0.05
7.9167,0.095
7.9194,0.125
7.9222,0.15
7.925,0.175
7.9278,0.185
7.9306,0.195
7.9333,0.225
7.9361,0.255
7.9389,0.3
7.9417,0.32
7.9444,0.32
7.9472,0.325
7.95,0.335
7.9528,0.37
7.9556,0.395
7.9583,0.4
7.9611,0.405
7.9639,0.415
7.9667,0.44
7.9694,0.45
7.9722,0.455
7.975,0.445
7.9778,0.43
7.9806,0.415
7.9833,0.415
7.9861,0.425
7.9889,0.425
7.9917,0.415
7.9944,0.405
7.9972,0.42
8.0,0.415
8.0028,0.415
8.0056,0.425
8.0083,0.41
8.0111,0.39
8.0139,0.37
8.0167,0.355
8.0194,0.365
8.0222,0.36
8.025,0.355
8.0278,0.32
8.0306,0.295
8.0333,0.285
8.0361,0.265
8.0389,0.245
8.0417,0.225
8.0444,0.22
8.0472,0.235
8.05,0.255
8.0528,0.265
8.0556,0.285
8.0583,0.285
8.0611,0.25
8.0639,0.22
8.0667,0.175
8.0694,0.12
8.0722,0.085
8.075,0.05
8.0778,0.02
8.0806,0.0
8.0833,0.005
8.0861,-0.005
8.0889,-0.025
8.0917,-0.025
8.0944,-0.04
8.0972,-0.03
8.1,-0.05
8.1028,-0.12
8.1056,-0.215
8.1083,-0.335
8.1111,-0.415
8.1139,-0.48
8.1167,-0.515
8.1194,-0.565
8.1222,-0.61
8.125,-0.66
8.1278,-0.69
8.1306,-0.735
8.1333,-0.79
8.1361,-0.805
8.1389,-0.83
8.1417,-0.865
8.1444,-0.89
8.1472,-0.91
8.15,-0.9
8.1528,-0.895
8.1556,-0.86
8.1583,-0.83
8.1611,-0.805
8.1639,-0.76
8.1667,-0.71
8.1694,-0.655
8.1722,-0.625
8.175,-0.6
8.1778,-0.58
8.1806,-0.53
8.1833,-0.475
8.1861,-0.415
8.1889,-0.39
8.1917,-0.355
8.1944,-0.35
8.1972,-0.32
8.2,-0.29
8.2028,-0.26
8.2056,-0.23
8.2083,-0.19
8.2111,-0.165
8.2139,-0.145
8.2167,-0.115
8.2194,-0.085
